doi,pubmed_id,title,abstract,authors,journal,year
10.1007_s00122-024-04738-2,39340687,Tracing post-domestication historical events and screening pre-breeding germplasm from large gene pools in wheat in the absence of phenotype data,"Wheat, particularly common wheat (Triticum aestivum L.), is a major crop accounting for 25% of the world cereal production and thriving in diverse ecogeographic regions. Its adaptation to diverse environments arises from its three distinct genomes adapted to different environments and post-domestication anthropogenic interventions. In search of key genomic regions revealing historic events and breeding significance to common wheat, we performed genome scan and genome-environment association (GEA) analyses using high-marker density genotype datasets. Whole-genome scans revealed highly differentiated regions on chromosomes 2A, 3B, and 4A. In-depth analyses corroborated our previous prediction of the 4A differentiated region signifying the separation between Spelt_Macha and other wheat types. Individual chromosome scans captured key introgressions, including one from T. timopheevii and one from Thinopyrum ponticum on 2B and 3D, respectively, as well as known genes such as Vrn-A1 on 5A. GEA highlighted loci linked to latitude-induced environmental variations, influenc- ing traits such as photoperiodism and responses to abiotic stress. Variation at the Vrn-A1 locus on 5A assigned accessions to two haplotypes (6% and 94%). Further analysis on Vrn-A1 coding gene revealed four subgroups of the major haplotype, while the minor haplotype remained undifferentiated. Analyses at differentiated loci mostly dichotomized the population, illustrating the possibility of isolating pre-breeding materials with desirable traits from large gene pools in the absence of phenotype data. Given the current availability of broad genetic data, the genome-scan-GEA hybrid can be an efficient and cost-effective approach for pinpointing environmentally resilient pre-breeding germplasm from vast gene pools, including gene banks regardless of trait characterization.","Sertse D, Fetene A, Leon J, You FM, Cloutier S, McCartney CA",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04740-8,39278978,EMS-induced missense mutation in TaCHLI-7D affects leaf color and yield-related traits in wheat,"Chlorophyll is essential for plant growth and productivity. The CHLI subunit of the magnesium chelatase protein plays a key role inserting magnesium into protoporphyrin IX during chlorophyll biosynthesis. Here, we identify a novel wheat mutant chlorophyll (chl) that exhibits yellow-green leaves, reduced chlorophyll levels, and increased carotenoid content, leading to an overall decline in yield-related traits. Map-based cloning reveals that the chl phenotype is caused by a point mutation (Asp186Asn) in the TaCHLI-7D gene, which encodes subunit I of magnesium chelatase. Furthermore, the three TaCHLI mutants: chl-7b-1 (Pro82Ser), chl-7b-2 (Ala291Thr), and chl-7d-1 (Gly357Glu), also showed significant reduc- tions in chlorophyll content and yield-related traits. However, TaCHLI-7D overexpression in rice significantly decreased thousand kernel weight, yield per plant, and germination. Additionally, natural variations in TaCHLI-7A_B are significantly associated with flag leaf, spike exsertion length, and yield per plant. Notably, the favorable haplotype, TaCHLI-7B-HapII, which displayed higher thousand kernel weight and yield per plant, is positively selected in wheat breeding. Our study pro- vides insights on the regulatory molecular mechanisms underpinning leaf color and chlorophyll biosynthesis, and highlights TaCHLI functions, which provide useful molecular markers and genetic resources for wheat breeding.","Wang Z, Xu H, Wang F, Sun L, Meng X, Li Z, Xie C, Jiang H, Ding G, Hu X, Gao Y, Qin R, Zhao C, Sun H, Cui F, Wu Y",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04745-3,39320516,Identification and characterization of QSFS.sau-MC-5A for sterile florets genetically independent of fertile ones per spike in wheat,"Both the number of fertile florets per spike (FFS) and the number of sterile florets per spike (SFS) significantly influence the final yield of wheat (Triticum aestivum L.), and a trade-off theoretically exists between them. To enhance crop yield, wheat breeders have historically concentrated on easily measurable traits such as FFS, spikelets per spike, and spike length. Other traits of agronomic importance, including SFS and sterile florets per spikelet (SFPs), have been largely over- looked. In the study, reported here, genetic bases of SFS and SFPs were investigated based on the assessment of a population of recombinant inbred lines (RILs) population. The RIL population was developed by crossing a spontaneous mutant with higher SFS (msf) with the cultivar Chuannong 16. A total of 10 quantitative trait loci (QTL) were identified, with QSFS. sau-MC-5A for SFS and QSFPs.sau-MC-5A for SFPs being the major and stable ones, and they were co-located on the long arm of chromosome 5A. The locus was located within a 2.22-Mb interval, and it was further validated in two additional populations based on a tightly linked Kompetitive Allele-Specific PCR (KASP) marker, K_sau_5A_691403852. Expres- sion differences and promoter sequence variations were observed between the parents for both TraesCS5A03G1247300 and TraesCS5A03G1250300. The locus of QSFS.sau-MC-5A_QSFPs.sau-MC-5A showed a significantly positive correlation with spike length, florets in the middle spikelet, and total florets per spike, but it showed no correlation with either kernel number per spike (KNS) or kernel weight per spike. Appropriate nitrogen fertilizer application led to reduced SFS and increased KNS, supporting results from previous reports on the positive effect of nitrogen fertilizer on wheat spike and floret develop- ment. Based on these results, we propose a promising approach for breeding wheat cultivars with multiple fertile florets per spike, which could increase the number of kernels per spike and potentially improve yield. Collectively, these findings will facilitate further fine mapping of QSFS.sau-MC-5A_QSFPs.sau-MC-5A and be instrumental in strategies to increase KNS, thereby enhancing wheat yield.","Zhou J, He Y, Li W, Chen B, Su L, Lan Y, Yan L, Wang Y, Lohani MN, Liu Y, Tang H, Xu Q, Jiang Q, Chen G, Qi P, Jiang Y, Liu C, Ren Y, Zheng Y, Wei Y, Ma J",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04746-2,39382663,An island of receptor-like genes at the Rrs13 locus on barley chromosome 6HS co-locate with three novel sources of scald resistance,"Three Hordeum spontaneum-derived resistances (referred to as 145L2, 41T1 and 40Y5) have demonstrated long-term effectiveness against barley scald, caused by Rhynchosporium commune, in western Canada. Genetic mapping of these resistances in three populations, and the use of five barley genome assemblies, revealed they co-located to a narrowly defined 0.58-1.2 Mbp region of chromosome 6HS containing the Rrs13 scald resistance gene. Differential disease reactions among the three resistances and a Rrs13 carrier (AB6) to a panel of 24 scald isolates indicated that the four resistances were unique from one another. A marker created to target the 6HS scald locus was screened across a panel of barley germplasm that included H. vulgare, H. spontaneum and H. bulbosum lines. The marker showed specificity to H. vulgare lines known to carry the 6HS scald resistances and to two H. spontaneum lines that trace their origins to Jordan. Within the 0.58-1.2 Mbp region were 2-7 tandemly repeated leucine-rich repeat receptor-like proteins (LRR-RLP) and one lectin receptor-like kinase (Lec-RLK) genes with abundant sequence variation between them. The well-defined role that RLP and RLK genes play in plant defense responses make them logical candidate resistance genes, with one possible hypothesis being that each unique scald resistance may be encoded by a different RLP that interacts with a common RLK. It is suggested the three scald resist- ances be temporarily named Rrs13145L2, Rrs1341T1 and Rrs1340Y5 to recognize their co-location to the Rrs13 locus until it is determined whether these resistances represent unique genes or alleles of the same gene. Keywords Barley · Scald resistance · Rrs13 locus · Receptor-like kinase · Receptor-like protein · Hordeum spontaneum","Eckstein PE, Griffith LJ, Zhang XM, Turkington TK, Colin MG, Holden S, Walkowiak S, Brar GS, Beattie AD",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04748-0,39333356,"Physical map of QTL for eleven agronomic traits across fifteen environments, identification of related candidate genes, and development of KASP markers with emphasis on terminal heat stress tolerance in common wheat","To understand the genetic architecture of eleven agronomic traits under heat stress, we used a doubled-haploid popu- lation (177 lines) derived from a heat-sensitive cultivar (PBW343) and a heat-tolerant genotype (KSG1203). This population was evaluated under timely, late and very late sown conditions over locations and years comprising fifteen environments. Best linear unbiased estimates and a genetic map (5,710 SNPs) developed using sequencing-based genotyping were used for QTL mapping. The identified 66 QTL (20 novel) were integrated into wheat physical map (14,263.4 Mb). These QTL explained 5.3% (QDth.ccsu-4A for days to heading and QDtm.ccsu-5B for days to maturity) to 24.9% (QGfd.ccsu-7D for grain filling duration) phenotypic variation. Thirteen stable QTL explaining high phenotypic variation were recommended for marker-assisted recurrent selection (MARS) for optimum_heat stress environments. Selected QTL were validated by their presence in high-yielding doubled-haploid lines. Some QTL for 1000-grain weight (TaERF3-3B, TaFER-5B, and TaZIM-A1), grain yield (TaCol-B5), and developmental traits (TaVRT-2) were co-localized with known genes. Specific known genes for traits like abiotic_biotic stress, grain quality and yield were co-located with 26 other QTL. Furthermore, 209 differentially expressed candidate genes for heat tolerance in plants that encode 28 different proteins were identified. KASP markers for three major_stable QTL, namely QGfd.ccsu-7A for grain filling duration on chromosome 7A (timely sown), QNgs.ccsu-3A for number of grains per spike on 3A, and QDth.ccsu-7A for days to heading on 7A (late and very late sown) environments were developed for MARS focusing on the development of heat-tolerant wheat varieties_germplasm.","Kumar S, Kumar S, Sharma H, Singh VP, Rawale KS, Kahlon KS, Gupta V, Bhatt SK, Vairamani R, Gill KS, Balyan HS",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04753-3,39341982,Allelic variation of TaABI5-A4 significantly affects seed dormancy in bread wheat,"ABI5 is a critical transcription factor in regulation of crop seed maturation, dormancy, germination, and post- germination. Sixteen copies of homologous sequences of ABI5 were identified in Chinese wheat line Zhou 8425B. Cultivars of two haplotypes TaABI5-A4a and TaABI5-A4b showed significantly different seed dormancies. Based on two SNPs between the sequences of TaABI5-A4a and TaABI5-A4b, two complementary dominant sequence-tagged site (STS) markers were developed and validated in a natural population of 103 Chinese wheat cultivars and advanced lines and 200 recombinant inbred lines (RILs) derived from the Yangxiaomai_Zhongyou 9507 cross; the STS markers can be used efficiently and reliably to evaluate the dormancy of wheat seeds. The transcription level of TaABI5-A4b was significantly increased in TaABI5-A4a- GFP transgenic rice lines compared with that in TaABI5-A4b-GFP. The average seed germination index of TaABI5-A4a- GFP transgenic rice lines was significantly lower than those of TaABI5-A4b-GFP. In addition, seeds of TaABI5-A4a-GFP transgenic lines had higher ABA sensitivity and endogenous ABA content, lower endogenous GA content and plant height, and thicker stem internodes than those of TaABI5-A4b-GFP. Allelic variation of TaABI5-A4-affected wheat seed dormancy and the gene function was confirmed in transgenic rice. The transgenic rice lines of TaABI5-A4a and TaABI5-A4b had sig- nificantly different sensitivities to ABA and contents of endogenous ABA and GA in mature seeds, thereby influencing the seed dormancy, plant height, and stem internode length and diameter.","Han Y, Wang Z, Han B, Zhang Y, Liu J, Yang Y",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04756-0,39365463,Development of wheat-tetraploid Thinopyrum elongatum 4EL small fragment translocation lines with stripe rust resistance gene Yr4EL,"Stripe rust, caused by the fungus Puccinia striiformis f. sp. tritici, is a devastating wheat disease worldwide. Deployment of disease resistance (R) genes in wheat cultivars is the most effective way to control the disease. Previously, the all-stage stripe rust R gene Yr4EL from tetraploid Thinopyrum elongatum was introduced into common wheat as 4E(4D) substitution and T4DS·4EL translocation lines. To further map and utilize Yr4EL, Chinese Spring (CS) mutant pairing homoeologous gene ph1b was used in crossing to induce recombination between chromosome (chr) 4EL and wheat chromo- somes. Two small fragment translocation lines T4DS·4DL-4EL and T5AS·5AL-4EL with Yr4EL resistance were selected using molecular markers and confirmed by genomic in situ hybridization (GISH), fluorescence in situ hybridization (FISH), and Wheat 660 K SNP array analyses. We mapped Yr4EL to an about 35 Mb region at the end of chr 4EL, corresponding to 577.76-612.97 Mb based on the diploid Th. elongatum reference genome. In addition, two competitive allele-specific PCR (KASP) markers co-segregating with Yr4EL were developed to facilitate molecular marker-assisted selection in breeding. The T4DS·4DL-4EL lines were crossed and backcrossed with wheat cultivars SM482 and CM42, and the resulting pre- breeding lines showed high stripe rust resistance and potential for wheat breeding with good agronomic traits. These lines represent new germplasm for wheat stripe rust resistance breeding, as well as providing a solid foundation for Yr4EL fine mapping and cloning.","Gong B, Gao J, Xie Y, Zhang H, Zhu W, Xu L, Cheng Y, Wang Y, Zeng J, Fan X, Sha L, Zhang H, Zhou Y, Wu D, Li Y, Kang H",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04758-y,39425797,Yr29 combined with QYr.nwafu-4BL.3 confers durable resistance to stripe rust in wheat cultivar Jing 411,"Wheat stripe rust or yellow rust (YR), caused by Puccinia striiformis f. sp. tritici (Pst), causes substantial yield reductions globally, but losses can be minimized by using resistance genes. Chinese wheat cultivar Jing 411 (J411) has continued to display an acceptable level of adult-plant resistance (APR) to YR in varied field conditions since its release in the 1990s. A recombinant inbred line (RIL) population comprising 187 lines developed from a cross of J411 and Kenong 9204 (KN9204) was evaluated in multiple environments to identify genomic regions carrying genes for YR resistance. A total of five quantitative trait loci (QTL) on chromosome arm 1BL, 3BS, 4BL, 6BS, and 7BL from J411 and two QTL on 3DS and 7DL from KN9204 were detected using inclusive composite interval mapping with the wheat 660 K SNP array. QYr.nwafu-1BL.5 and QYr.nwafu-4BL.3 from J411 were robust and showed similar effects in all environments. QYr.nwafu- 1BL.5 was likely the pleiotropic gene of Yr29_Lr46. QYr.nwafu-4BL.3 was located within a 1.0 cM interval delimited by KASP markers AX-111609222 and AX-89755491. Based on haplotype analysis, Yr29 and QYr.nwafu-4BL.3 were identified as genetic components of quantitative resistance in a number of wheat cultivars. Moreover, RILs with Yr29 and QYr.nwafu- 4BL.3 individually or when combined showed higher resistance to YR in rust nurseries compared with RILs without them, and there was no negative effect of their presence on agronomic traits under rust-free conditions. These results suggest that effective polymerization strategy is important for breeding high yielding and durable resistance cultivars.","Xiang M, Tian B, Cao J, Liu S, Zhou C, Wang X, Zhang Y, Li J, Yuan X, Wan J, Yu R, Zheng W, Wu J, Zeng Q, Kang Z, Li C, Cui F, Han D",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04760-4,39443304,Genome-wide mapping of quantitative trait loci conferring resistance to stripe rust in spring wheat line PI 660072,"Stripe rust, caused by Puccinia striiformis f. sp. tritici (Pst), is one of the most devastating diseases of wheat worldwide. Identifying resistance genes is crucial for developing resistant cultivars to control the disease. Spring wheat PI 660072 (Triticum aestivum) has been identified to possess both adult-plant resistance (APR) and all-stage resistance (ASR) to stripe rust. To elucidate the genetic basis of the resistance in PI 660072, a mapping population consisting of 211 F5-F7 recombinant-inbred lines (RILs) was developed from a cross of PI 660072 with susceptible spring wheat Avocet S. The map- ping population was phenotyped for stripe rust responses across five field environments from 2020 to 2022 and genotyped using the 15 K SNP (single nucleotide polymorphism) array to map stripe rust resistance loci. The mapping population was also tested at the seedling stage with predominant Chinese Pst races CYR31, CYR32, CYR34 and PST-YX1-3-1 in the greenhouse. Stripe rust resistance genes were identified using the quantitative trait locus (QTL) mapping approach. Two QTL were identified with QYrPI660072.swust-2BL mapped on the long arm of chromosome 2B for ASR and QYrPI660072. swust-4BL on the long arm of chromosome 4B for APR. To facilitate marker-assisted selection breeding, Kompetitive allele specific PCR (KASP) markers, KASP-1269 for QYrPI660072.swust-2BL and KASP-3209 for QYrPI660072.swust-4BL, were developed. These markers could be used to introgress the effective resistance QTL into new wheat cultivars.","Zhou X, Wang Y, Luo Y, Shuai J, Jia G, Chen H, Zhang L, Chen H, Li X, Huang K, Yang S, Wang M, Ren Y, Li G, Chen X",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04763-1,39503804,Leveraging genomic prediction to surpass current yield gains in spring barley,"Barley is one of the most important crops in Europe and meeting the growing demand for food and feed requires continuous increase in yield. Genomic prediction (GP) has the potential to be a cost-efficient tool in breeding for complex traits; however, the rate of yield improvement in current barley varieties is unknown. This study therefore investigated his- torical and current genetic gains in spring barley and how accounting for row-type population stratification in a breeding population influences GP results. The genetic gain in yield was estimated using historical data from field trials from 2014 to 2022, with 22-60 market varieties grown yearly. The genetic gain was estimated to 1.07% per year for all varieties, serving as a reference point for future breeding progress. To analyse the potential of using GP in spring barley a population of 375 breeding lines of two-row and six-row barley were tested in multi-environment trials in 2019-2022. The genetic diversity of the row-types was examined and used as a factor in the predictions, and the potential to predict untested locations using yield data from other locations was explored. This resulted in an overall predictive ability of 0.61 for yield (kg_ha), with 0.57 and 0.19 for the separate two-row and the six-row breeding lines, respectively. Together this displays the potential of implementing GP in breeding programs and the genetic gain in spring barley market varieties developed through GP will help in quantifying the benefit of GP over conventional breeding in the future.","Åstrand J, Odilbekov F, Vetukuri R, Ceplitis A, Chawade A",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04767-x,39532716,Genetic mapping of QTLs for resistance to bacterial leaf streak in hexaploid wheat,"Bacterial leaf streak (BLS), caused by Xanthomonas translucens pv. undulosa poses a significant threat to global wheat production. High levels of BLS resistance are rare in hexaploid wheat. Here, we screened 101 diverse wheat genotypes under greenhouse conditions to identify new sources of BLS resistance. Five lines showed good levels of resistance including the wheat variety Boost and the synthetic hexaploid wheat line W-7984. Recombinant inbred populations derived from the cross of Boost × ND830 (BoostND population) and W-7984 × Opata 85 (ITMI population) were subsequently evaluated in greenhouse and field experiments to investigate the genetic basis of resistance. QTLs on chromosomes 3B, 5A, and 5B were identified in the BoostND population. The 3B and 5A QTLs were significant in all environments, but the 3B QTL was the strongest under greenhouse conditions explaining 38% of the phenotypic variation, and the 5A QTL was the most significant in the field explaining up to 29% of the variation. In the ITMI population, a QTL on chromosome 7D explained as much as 46% of the phenotypic variation in the greenhouse and 18% in the field. BLS severity in both populations was negatively correlated with days to heading, and some QTLs for these traits overlapped, which explained the tendency of later maturing lines to have relatively higher levels of BLS resistance. Markers associated with the QTLs were converted to KASP markers, which will aid in the deployment of the QTLs into elite lines for the development of BLS-resistant wheat varieties.","Acharya K, Liu Z, Schachterle J, Kumari P, Manan F, Xu SS, Green AJ, Faris JD",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04768-w,39576288,Cytological mapping of a powdery mildew resistance locus PmRc1 based on wheat-Roegneria ciliaris structural rearrangement library,"Powdery mildew (Pm), caused by the biotrophic fungal pathogen Blumeria graminis f.sp. tritici (Bgt), is a global destructive disease of bread wheat (Triticum aestivum L.). Identifying and utilizing new Pm resistance gene(s) is the most fundamental work for disease control. Roegneria ciliaris (2n = 4 x= 28, genome ScScYcYc) is a wild relative species of cul- tivated wheat. In this work, we evaluated wheat-R. ciliaris disomic chromosome addition lines for Pm resistance in multiple years. The introduction of R. ciliaris chromosome 1Sc into wheat enhanced resistance. The resistance locus on 1Sc was designated as PmRc1. To cytologically map PmRc1, we induced structural rearrangements using ion irradiation and increas- ing homoeologous chromosomal recombination. The identified 43 1 Sc translocation or deletion lines were used to construct 1Sc cytological bin map by marker analysis using 111 molecular markers. Based on the Pm resistance of the characterized structural rearrangement lines, the PmRc1 locus was cytologically mapped to bin 1 ScS-8 of 1 Sc short arm, flanked by markers CMH93-2 and CMH114-1. Two compensatory chromosomal translocation lines (T1ScS⋅1BL and T1ScS-1AS⋅1AL) carrying PmRc1 were developed and assessed for their agronomic traits. Translocation chromosome T1ScS⋅1BL had enhanced Pm resistance accompanied by negative effects on grain number and single plant yield. Translocation chromosome T 1ScS-1AS⋅ 1AL had enhanced Pm resistance and increased spikelet number per spike, without any obvious negative effect on other tested traits. Thus, T1ScS-1AS⋅1AL is recommended preferentially used in wheat breeding for Pm resistance.","Cheng M, Zhang H, Zhang Y, Tang X, Wang Z, Zhang X, Song X, Li X, Cui H, Wang T, Song R, Xiao J, Wang H, Wang X",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04769-9,39505770,Fine mapping of QGPC.caas-7AL for grain protein content in bread wheat,"Wheat grain protein content (GPC) is important for end-use quality. Identification of genetic loci for GPC is help- ful to create new varieties with good processing quality and nutrients. Zhongmai 578 (ZM578) and Jimai 22 (JM22) are two elite wheat varieties with different contents of GPC. In the present study, 262 recombinant inbred lines (RILs) derived from a cross between ZM578 and JM22 were used to map the GPC with high-density wheat Illumina iSelect 50 K single-nucleotide polymorphism (SNP) array. Seven quantitative trait loci (QTLs) were identified for GPC on chromosomes 3AS, 3AL, 3BS, 4AL, 5BS, 5DL and 7AL by inclusive composite interval mapping, designated as QGPC.caas-3AS, QGPC.caas-3AL, QGPC. caas-3BS, QGPC.caas-4AL, QGPC.caas-5BS, QGPC.caas-5DL and QGPC.caas-7AL, respectively. Among these, alleles for increasing GPC at QGPC.caas-3AS, QGPC.caas-3BS, QGPC.caas-4AL and QGPC.caas-7AL loci were contributed by ZM578, whereas those at the other three loci were from JM22. The stable QTL QGPC.caas-7AL was fine mapped to a 1.82- Mb physical interval using secondary populations from six heterozygous recombinant plants obtained by selfing a residual RIL. Four genes were predicted as candidates of QGPC.caas-7AL based on sequence polymorphism and expression patterns. The near-isogenic lines (NILs) with the favorable allele at the QGPC.caas-7AL locus increased Farinograph stability time, Extensograph extension area, extensibility and maximum resistance by 19.6%, 6.3%, 6.0% and 20.3%, respectively. Kompeti- tive allele-specific PCR (KASP) marker for QGPC.caas-7AL was developed and validated in a diverse panel of 166 Chinese wheat cultivars. These results provide further insight into the genetic basis of GPC, and the fine-mapped QGPC.caas-7AL will be an attractive target for map-based cloning and marker-assisted selection in wheat breeding programs.","Zhao D, Zeng J, Jin H, Liu D, Yang L, Xia X, Tian Y, Zhang Y, Cao S, Zhu W, Wang C, He Z, Liu J, Zhang Y",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04778-8,39540955,Identification and validation of two quantitative trait loci showing pleiotropic effect on multiple grain-related traits in bread wheat (Triticum aestivum L.),"Kernel length (KL), kernel width (KW), thousand grain weight (TGW), and grain number per spike (GNS) play important roles in the yield improvement of wheat. In this study, one recombinant inbred line (RIL) derived from a cross between Yangmai 5 (YM5) and Yanzhan 1 (YZ1) was used to identify quantitative trait loci (QTL) associated with KL, KW, TGW, and GNS across three years. Two pleiotropic QTL namely QKl_Tgw_Gns.yaas-2D and QKl_Tgw.yaas-5A were located in two genomic regions on chromosomes 2D and 5A, respectively. Breeder-friendly Kompetitive Allele-Specific PCR (KASP) markers for QKl_Tgw_Gns.yaas-2D and QKl_Tgw.yaas-5A were developed and validated in a set of 246 wheat cultivars_lines. Analysis of allelic combinations indicated that the YM5 allele both at QKl_Tgw_Gns.yaas-2D and QKl_Tgw. yaas-5A is probably the best one to promote TGW, GNS, and grain weight per spike. Based on the analysis of gene annota- tion, sequence variations, expression patterns, and GO enrichment, twenty-five and twenty-four candidate genes of QKl_ Tgw_Gns.yaas-2D and QKl_Tgw.yaas-5A, respectively, were identified. These results provide the basis of fine-mapping the target QTL and marker-assisted selection in wheat yield-breeding programs.","Hu W, You J, Yong R, Zhao D, Li D, Wang Z, Jia J",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04779-7,39549072,Fine mapping and candidate gene mining of QSc_Sl.cib-7H for spike compactness and length and its pleiotropic effects on yield-related traits in barley (Hordeum vulgare L.),"Spike compactness (SC) and length (SL) are important traits of barley (Hordeum vulgare L.) due to their close association with grain yield. In this study, a major SC and SL locus QSc_Sl.cib-7H was primarily identified on chromosome 7H by bulked segregant analysis, and further fine mapped to a recombination cold spot expanding 244.36-388.09 Mb by developing a secondary population using residual heterozygous lines. This region is much more accurate than previously reported spike compactness loci on chromosome 7H. The strong effects of QSc_Sl.cib-7H on SL and SC were validated in two pair of near isogenic lines (NILs) and diverse genetic backgrounds. QSc_Sl.cib-7H exhibited pleiotropic effects on plant height (PH), thousand grain weight and grain length, and did not significantly influence the spikelet number of main spike (SMS) and grain width. Transcriptome analysis based on NILs showed that regulation of SC and SL might be related to the plant circadian rhythm pathway. The candidate genes were mined by analyzing variants and expression patterns of genes in the target region employing multiple genome and transcriptome data. This study takes a further step towards cloning of QSc_Sl.cib-7H, and the data obtained and the developed molecular markers will facilitate its utilization in barley breeding.","Wang J, Tang Y, Li J, Zhang J, Huang F, Li Q, Chen B, Zhang L, Li T, Zhang H, Liang J, Deng G, Li W, Long H",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04787-7,39576319,An eight-founder wheat MAGIC population allows fine-mapping of flowering time loci and provides novel insights into the genetic control of flowering time,"Flowering time synchronizes reproductive development with favorable environmental conditions to optimize yield. Improved understanding of the genetic control of flowering will help optimize varietal adaptation to future agricultural systems under climate change. Here, we investigate the genetic basis of flowering time in winter wheat (Triticum aestivum L.) using an eight-founder multi-parent advanced generation intercross (MAGIC) population. Flowering time data was collected from field trials across six growing seasons in the United Kingdom, followed by genetic analysis using a combination of linear modelling, simple interval mapping and composite interval mapping, using either single markers or founder haplotype probabilities. We detected 57 quantitative trait loci (QTL) across three growth stages linked to flowering time, of which 17 QTL were identified only when the major photoperiod response locus Ppd-D1 was included as a covariate. Of the 57 loci, ten were identified using all genetic mapping approaches and classified as ‘major’ QTL, including homoeologous loci on chromosomes 1B and 1D, and 4A and 4B. Additional Earliness per se flowering time QTL were identified, along with growth stage- and year-specific effects. Furthermore, six of the main-effect QTL were found to interact epistatically with Ppd-D1. Finally, we exploited residual heterozygosity in the MAGIC recombinant inbred lines to Mendelize the Earliness per se QTL QFt.niab-5A.03, which was confirmed to modulate flowering time by at least four days. This work provides detailed understanding of the genetic control of phenological variation within varieties relevant to the north-western European wheat genepool, aiding informed manipulation of flowering time in wheat breeding. Keywords Multi-founder crop populations · Environmental adaptation · Photoperiod · Earliness per se (Eps) · Flowering time","Fourquet L, Barber T, Campos-Mantello C, Howell P, Orman-Ligeza B, Percival-Alwyn L, Rose GA, Sheehan H, Wright TIC, Longin F, Würschum T, Novoselovic D, Greenland AJ, Mackay IJ, Cockram J, Bentley AR",Theoretical and Applied Genetics,2024
10.1007_s00122-024-04791-x,39724311,Genotyping-by-sequencing uncovers a Thinopyrum 4StS·1JvsS Robertsonian translocation linked to multiple stress tolerances in bread wheat,"Agropyron glael (GLAEL), a Thinopyrum intermedium × Th. ponticum hybrid, serves as a valuable genetic resource for wheat improvement. Despite its potential, limited knowledge of its chromosome structure and homoeologous relationships with hexaploid wheat (Triticum aestivum) has restricted the full exploitation of GLAEL's genetic diversity in breeding programs. Here, we present the development of a 44-chromosome wheat_GLAEL addition line (GLA7). Multicolor genomic in situ hybridization identified one chromosome arm from the St subgenome of Th. intermedium, while the other arm remained unclassified. Genotyping-by-sequencing (GBS) read coverage analysis revealed a unique Robertsonian translocation between two distinct Thinopyrum subgenomes, identified as 4StS·1JvsS. The GLA7 line demonstrated strong adult plant resistance to both leaf rust and stripe rust under natural and artificial infection conditions. Automated phenotyping of shoot morphological parameters together with leaf relative water content and yield components showed that the GLA7 line exhibited elevated drought tolerance compared to parental wheat genotypes. Three years of field trials showed that GLA7 exhibits similar agronomic performance and yield components to the wheat parents. This unique addition line holds promise for enhancing wheat's tolerance to multiple stresses through the introduction of new resistance genes, as well as its ability to mitigate the effects of temporary water limitation during flowering, all without negatively impacting wheat performance.","Kruppa K, Türkösi E, Holušová K, Kalapos B, Szakács É, Cséplő M, Farkas A, Ivanizs L, Szőke-Pázsi K, Mikó P, Kovács P, Gulyás A, Hidvégi N, Molnár-Láng M, Darkó É, Bartoš J, Gaál E, Molnár I",Theoretical and Applied Genetics,2025
10.1007_s00122-024-04792-w,39658707,Construction of a physical map for Aegilops geniculata chromosome 7 Mg and localization of its novel purple coleoptile gene,"The development of wheat-wild relative chromosomal structure aberrations not only provides novel germplasm resources for wheat improvement, but also aids in mapping desirable genes to specific chromosomal regions. Aegilops geniculata (2n = 4x = 28, UgUgMgMg), a wild relative of common wheat, possesses many favorable genes. In this study, Ae. geniculata chromosome 7 Mg was identified as harboring a purple coleoptile gene by phenotypic evaluation of Chinese Spring (CS)-Ae. geniculata addition and substitution lines. To construct a physical map of chromosome 7 Mg and localize the purple coleoptile gene, 59 molecular markers specific to 7Mg were developed, and 43 wheat-Ae. geniculata 7Mg chromosome structure aberrations were generated based on chromosome centromeric breakage-fusion and ph1b-induced homoeologous recombination. Segment sizes and breakpoint positions of each 7Mg structure aberration were further characterized using in situ hybridization and molecular marker analysis. Consequently, a physical map of chromosome 7Mg was constructed with 59 molecular markers, comprising six bins with 28 markers on 7MgS and six bins with 31 markers on 7MgL, and the purple coleoptile gene was mapped to an interval of FL 0.60-0.65 on 7MgS. The newly developed wheat-Ae. geniculata 7Mg structural aberrations and the physical map of 7 Mg will facilitate the transfer and utilization of desirable genes from 7Mg in the future.","Li H, Guo F, Zhao Y, Wang C, Fan Z, Feng Y, Ji X, Tao L, Ma C, Qian J, Zhao Y, Liu Q, Sehgal SK, Liu C, Liu W",Theoretical and Applied Genetics,2025
