doi,pubmed_id,title,abstract,authors,journal,year
10.1186_s12870-023-04078-1,36750803,Dynamic patterns of gene expression and regulatory variation in the maize seed coat.,"BACKGROUND: Seed size is an important factor contributing to maize yield, but its molecular mechanism remains unclear. The seed coat, which serves as one of the three components of the maize grain, determines seed size to a certain extent. The seed coat also shares the maternal genotype and is an ideal material for studying heterosis. RESULTS: In this study, the self-pollinated seeds of the maize hybrid Yudan888 and its parental lines were continuously collected from 0 day after pollination (DAP) to 15 DAP for phenotyping, cytological observation and RNA-seq. The phenotypic data showed that 3 DAP and 8 DAP are the best time points to study maize seed coat heterosis. Cytological observations indicated that maize seed coat heterosis might be the result of the coordination between cell number and cell size. Furthermore, the RNA-seq results showed that the nonadditive genes changed significantly between 3 and 8 DAP. However, the number of genes expressed additively was not significantly different. Our findings suggest that seed coat heterosis in hybrid is the result of nonadditive expression caused by dynamic changes in genes at different time points during seed expansion and seed coat development. Gene Ontology (GO) enrichment and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway enrichment indicated that genes related to DNA replication, cell cycle regulation, circadian rhythms and metabolite accumulation contributed significantly to hybrid seed coat heterosis. CONCLUSION: Maize seed coat phenotyping allowed us to infer that 3 DAP and 8 DAP are important time points in the study of seed coat heterosis. Our findings provide evidence for genes involved in DNA replication, cell cycle regulation, circadian rhythms and metabolite accumulation in hybrid with high or low parental expression as major contributors to hybrid seed coat heterosis.","Li J, Wang L, Wan J, Dang K, Lin Y, Meng S, Qiu X, Wang Q, Zhao J, Mu L, Luo H, Ding D, Chen Z, Tang J.",BMC Plant Biol,2023
10.1187_cbe.21-12-0329,36525283,What I Wish My Instructor Knew: How Active Learning Influences the Classroom Experiences and Self-Advocacy of STEM Majors with ADHD and Specific Learning Disabilities.,"Our understanding of how active learning affects different groups of students is still developing. One group often overlooked in higher education research is students with disabilities. Two of the most commonly occurring disabilities on college campuses are attention-deficit/hyperactivity disorder (ADHD) and specific learning disorders (SLD). We investigated how the incorporation of active-learning practices influences the learning and self-advocacy experiences of students with ADHD and/or SLD (ADHD/SLD) in undergraduate science, technology, engineering, and mathematics (STEM) courses. Semistructured interviews were conducted with 25 STEM majors with ADHD/SLD registered with a campus disability resource center at a single university, and data were analyzed using qualitative methods. Participants described how they perceived active learning in their STEM courses to support or hinder their learning and how active learning affected their self-advocacy. Many of the active-learning barriers could be attributed to issues related to fidelity of implementation of a particular active-learning strategy and limited awareness of universal design for learning. Active learning was also reported to influence self-advocacy for some participants, and examples of self-advocacy in active-learning STEM courses were identified. Defining the supports and barriers perceived by students with ADHD/SLD is a crucial first step in developing more-inclusive active-learning STEM courses. Suggestions for research and teaching are provided.","Pfeifer MA, Cordero JJ, Stanton JD.",CBE Life Sci Educ,2023
10.1093_plcell_koad033,36753568,Cortical microtubules contribute to division plane positioning during telophase in maize.,"Cell divisions are accurately positioned to generate cells of the correct size and shape. In plant cells, the new cell wall is built in the middle of the cell by vesicles trafficked along an antiparallel microtubule and a microfilament array called the phragmoplast. The phragmoplast expands toward a specific location at the cell cortex called the division site, but how it accurately reaches the division site is unclear. We observed microtubule arrays that accumulate at the cell cortex during the telophase transition in maize (Zea mays) leaf epidermal cells. Before the phragmoplast reaches the cell cortex, these cortical-telophase microtubules transiently interact with the division site. Increased microtubule plus end capture and pausing occur when microtubules contact the division site-localized protein TANGLED1 or other closely associated proteins. Microtubule capture and pausing align the cortical microtubules perpendicular to the division site during telophase. Once the phragmoplast reaches the cell cortex, cortical-telophase microtubules are incorporated into the phragmoplast primarily by parallel bundling. The addition of microtubules into the phragmoplast promotes fine-tuning of the positioning at the division site. Our hypothesis is that division site-localized proteins such as TANGLED1 organize cortical microtubules during telophase to mediate phragmoplast positioning at the final division plane.","Bellinger MA, Uyehara AN, Allsman L, Martinez P, McCarthy MC, Rasmussen CG.",Plant Cell,2023
10.1038_s41477-022-01338-0,36759580,Leaf transformation for efficient random integration and targeted genome modification in maize and sorghum.,"Transformation in grass species has traditionally relied on immature embryos and has therefore been limited to a few major Poaceae crops. Other transformation explants, including leaf tissue, have been explored but with low success rates, which is one of the major factors hindering the broad application of genome editing for crop improvement. Recently, leaf transformation using morphogenic genes Wuschel2 (Wus2) and Babyboom (Bbm) has been successfully used for Cas9-mediated mutagenesis, but complex genome editing applications, requiring large numbers of regenerated plants to be screened, remain elusive. Here we demonstrate that enhanced Wus2/Bbm expression substantially improves leaf transformation in maize and sorghum, allowing the recovery of plants with Cas9-mediated gene dropouts and targeted gene insertion. Moreover, using a maize-optimized Wus2/Bbm construct, embryogenic callus and regenerated plantlets were successfully produced in eight species spanning four grass subfamilies, suggesting that this may lead to a universal family-wide method for transformation and genome editing across the Poaceae.","Wang N, Ryan L, Sardesai N, Wu E, Lenderts B, Lowe K, Che P, Anand A, Worden A, van Dyk D, Barone P, Svitashev S, Jones T, Gordon-Kamm W.",Nat Plants,2023
10.3390_ijms24032230,36768554,Distinct Mechanistic Behaviour of Tomato CYP74C3 and Maize CYP74A19 Allene Oxide Synthases: Insights from Trapping Experiments and Allene Oxide Isolation.,"The product specificity and mechanistic peculiarities of two allene oxide synthases, tomato LeAOS3 (CYP74C3) and maize ZmAOS (CYP74A19), were studied. Enzymes were vortexed with linoleic acid 9-hydroperoxide in a hexane-water biphasic system (20-60 s, 0 °C). Synthesized allene oxide (9,10-epoxy-10,12-octadecadienoic acid; 9,10-EOD) was trapped with ethanol. Incubations with ZmAOS produced predominantly 9,10-EOD, which was converted into an ethanolysis product, (12Z)-9-ethoxy-10-oxo-12-octadecenoic acid. LeAOS3 produced the same trapping product and 9(R)-α-ketol at nearly equimolar yields. Thus, both α-ketol and 9,10-EOD appeared to be kinetically controlled LeAOS3 products. NMR data for 9,10-EOD (Me) preparations revealed that ZmAOS specifically synthesized 10(E)-9,10-EOD, whereas LeAOS3 produced a roughly 4:1 mixture of 10(E) and 10(Z) isomers. The cyclopentenone cis-10-oxo-11-phytoenoic acid (10-oxo-PEA) and the Favorskii-type product yields were appreciable with LeAOS3, but dramatically lower with ZmAOS. The 9,10-EOD (free acid) kept in hexane transformed into macrolactones but did not cyclize. LeAOS3 catalysis is supposed to produce a higher proportion of oxyallyl diradical (a valence tautomer of allene oxide), which is a direct precursor of both cyclopentenone and cyclopropanone. This may explain the substantial yields of cis-10-oxo-PEA and the Favorskii-type product (via cyclopropanone) with LeAOS3. Furthermore, 10(Z)-9,10-EOD may be produced via the reverse formation of allene oxide from oxyallyl diradical.","Grechkin AN, Lantsova NV, Mukhtarova LS, Khairutdinov BI, Gorina SS, Iljina TM, Toporkova YY.",Int J Mol Sci,2023
10.3390_plants12030437,36771522,DDM1-Mediated TE Silencing in Plants.,"Epigenetic modifications are indispensable for regulating gene bodies and TE silencing. DECREASE IN DNA METHYLATION 1 (DDM1) is a chromatin remodeller involved in histone modifications and DNA methylation. Apart from maintaining the epigenome, DDM1 also maintains key plant traits such as flowering time and heterosis. The role of DDM1 in epigenetic regulation is best characterised in plants, especially arabidopsis, rice, maize and tomato. The epigenetic changes induced by DDM1 establish the stable inheritance of many plant traits for at least eight generations, yet DDM1 does not methylate protein-coding genes. The DDM1 TE silencing mechanism is distinct and has evolved independently of other silencing pathways. Unlike the RNA-directed DNA Methylation (RdDM) pathway, DDM1 does not depend on siRNAs to enforce the heterochromatic state of TEs. Here, we review DDM1 TE silencing activity in the RdDM and non-RdDM contexts. The DDM1 TE silencing machinery is strongly associated with the histone linker H1 and histone H2A.W. While the linker histone H1 excludes the RdDM factors from methylating the heterochromatin, the histone H2A.W variant prevents TE mobility. The DDM1-H2A.W strategy alone silences nearly all the mobile TEs in the arabidopsis genome. Thus, the DDM1-directed TE silencing essentially preserves heterochromatic features and abolishes mobile threats to genome stability.","Akinmusola RY, Wilkins CA, Doughty J.",Plants (Basel),2023
10.3389_fpls.2023.1100838,36818875,The evolution and expression of stomatal regulators in C3 and C4 crops: Implications on the divergent drought tolerance.,"Drought stress is a major environmental hazard. Stomatal development is highly responsive to abiotic stress and has been used as a cellular marker for drought-tolerant crop selection. C3 and C4 crops have evolved into different photosynthetic systems and physiological responses to water deficits. The genome sequences of maize, sorghum, and sugarcane make it possible to explore the association of the stomatal response to drought stress with the evolution of the key stomatal regulators. In this study, phylogenic analysis, gene expression analysis and stomatal assay under drought stress were used to investigate the drought tolerance of C3 and C4 plants. Our data shows that C3 and C4 plants exhibit different drought responses at the cellular level. Drought represses the growth and stomatal development of C3 crops but has little effect on that of C4 plants. In addition, stomatal development is unresponsive to drought in drought-tolerant C3 crops but is repressed in drought-tolerant C4 plants. The different developmental responses to drought in C3 and C4 plants might be associated with the divergent expression of their SPEECHLESS genes. In particular, C4 crops have evolved to generate multiple SPEECHLESS homologs with different genetic structure and expression levels. Our research provides not only molecular evidence that supports the evolutionary history of C4 from C3 plants but also a possible molecular model that controls the cellular response to abiotic stress in C3 and C4 crops.","Song Z, Wang L, Lee M, Yue GH.",Front Plant Sci,2023
10.3390_life13020266,36836625,The In Silico Characterization of Monocotyledonous α-l-Arabinofuranosidases on the Example of Maize.,"Plant α-l-arabinofuranosidases remove terminal arabinose from arabinose-containing substrates such as plant cell wall polysaccharides, including arabinoxylans, arabinogalactans, and arabinans. In plants, de-arabinosylation of cell wall polysaccharides accompanies different physiological processes such as fruit ripening and elongation growth. In this report, we address the diversity of plant α-l-arabinofuranosidases of the glycoside hydrolase (GH) family 51 through their phylogenetic analysis as well as their structural features. The CBM4-like domain at N-terminus was found to exist only in GH51 family proteins and was detected in almost 90% of plant sequences. This domain is similar to bacterial CBM4, but due to substitutions of key amino acid residues, it does not appear to be able to bind carbohydrates. Despite isoenzymes of GH51 being abundant, in particular in cereals, almost half of the GH51 proteins in Poales have a mutation of the acid/base residue in the catalytic site, making them potentially inactive. Open-source data on the transcription and translation of GH51 isoforms in maize were analyzed to discuss possible functions of individual isoenzymes. The results of homology modeling and molecular docking showed that the substrate binding site can accurately accommodate terminal arabinofuranose and that arabinoxylan is a more favorable ligand for all maize GH51 enzymes than arabinan.","Nazipova A, Makshakova O, Kozlova L.",Life (Basel),2023
10.3389_fpls.2023.1065891,36844097,Different responses of two maize cultivars to <i>Spodoptera frugiperda</i> (Lepidoptera: Noctuidae) larvae infestation provide insights into their differences in resistance.,"Spodoptera frugiperda (Lepidoptera: Noctuidae), a pest with an amazing appetite, damages many crops and causes great losses, especially maize. Understanding the differences in different maize cultivars' responses to S. frugiperda infestation is very important for revealing the mechanisms involved in the resistance of maize plants to S. frugiperda. In this study, a comparative analysis of two maize cultivars, the common cultivar 'ZD958' and the sweet cultivar 'JG218', was used to investigate their physico-biochemical responses to S. frugiperda infestation by a pot experiment. The results showed that the enzymatic and non-enzymatic defense responses of maize seedlings were rapidly induced by S. frugiperda. Frist, the hydrogen peroxide (H2O2) and malondialdehyde (MDA) contents of infested maize leaves were significantly increased and then decreased to the level of the control. Furthermore, compared with the control leaves, the puncture force values and the total phenolics, total flavonoids, and 2,4-dihydroxy-7-methoxy-1,4-benzoxazin-3-one contents of infested leaves were significantly increased within a certain time. The superoxide dismutase and peroxidase activities of infested leaves were significantly increased in a certain period of time, while the catalase activities decreased significantly and then increased to the control level. The jasmonic acid (JA) levels of infested leaves were significantly improved, whereas the salicylic acid and abscisic acid levels changed less. Signaling genes associated with phytohormones and defensive substances including PAL4, CHS6, BX12, LOX1, and NCED9 were significantly induced at certain time points, especially LOX1. Most of these parameters changed greater in JG218 than in ZD958. Moreover, the larvae bioassay showed that S. frugiperda larvae weighed more on JG218 leaves than those on ZD958 leaves. These results suggested that JG218 was more susceptible to S. frugiperda than ZD958. Our findings will make it easier to develop strategies for controlling S. frugiperda for sustainable maize production and breeding of new maize cultivars with increased resistance to herbivores.","Yang J, Ma C, Jia R, Zhang H, Zhao Y, Yue H, Li H, Jiang X.",Front Plant Sci,2023
10.3390_s23041827,36850425,UAV Multisensory Data Fusion and Multi-Task Deep Learning for High-Throughput Maize Phenotyping.,"Recent advances in unmanned aerial vehicles (UAV), mini and mobile sensors, and GeoAI (a blend of geospatial and artificial intelligence (AI) research) are the main highlights among agricultural innovations to improve crop productivity and thus secure vulnerable food systems. This study investigated the versatility of UAV-borne multisensory data fusion within a framework of multi-task deep learning for high-throughput phenotyping in maize. UAVs equipped with a set of miniaturized sensors including hyperspectral, thermal, and LiDAR were collected in an experimental corn field in Urbana, IL, USA during the growing season. A full suite of eight phenotypes was in situ measured at the end of the season for ground truth data, specifically, dry stalk biomass, cob biomass, dry grain yield, harvest index, grain nitrogen utilization efficiency (Grain NutE), grain nitrogen content, total plant nitrogen content, and grain density. After being funneled through a series of radiometric calibrations and geo-corrections, the aerial data were analytically processed in three primary approaches. First, an extended version normalized difference spectral index (NDSI) served as a simple arithmetic combination of different data modalities to explore the correlation degree with maize phenotypes. The extended NDSI analysis revealed the NIR spectra (750-1000 nm) alone in a strong relation with all of eight maize traits. Second, a fusion of vegetation indices, structural indices, and thermal index selectively handcrafted from each data modality was fed to classical machine learning regressors, Support Vector Machine (SVM) and Random Forest (RF). The prediction performance varied from phenotype to phenotype, ranging from R2 = 0.34 for grain density up to R2 = 0.85 for both grain nitrogen content and total plant nitrogen content. Further, a fusion of hyperspectral and LiDAR data completely exceeded limitations of single data modality, especially addressing the vegetation saturation effect occurring in optical remote sensing. Third, a multi-task deep convolutional neural network (CNN) was customized to take a raw imagery data fusion of hyperspectral, thermal, and LiDAR for multi-predictions of maize traits at a time. The multi-task deep learning performed predictions comparably, if not better in some traits, with the mono-task deep learning and machine learning regressors. Data augmentation used for the deep learning models boosted the prediction accuracy, which helps to alleviate the intrinsic limitation of a small sample size and unbalanced sample classes in remote sensing research. Theoretical and practical implications to plant breeders and crop growers were also made explicit during discussions in the studies.","Nguyen C, Sagan V, Bhadra S, Moose S.",Sensors (Basel),2023
10.1101_gr.276705.122,36854668,Large haplotypes highlight a complex age structure within the maize pan-genome.,"The genomes of maize and other eukaryotes contain stable haplotypes in regions of low recombination. These regions, including centromeres, long heterochromatic blocks, and rDNA arrays, have been difficult to analyze with respect to their diversity and origin. Greatly improved genome assemblies are now available that enable comparative genomics over these and other nongenic spaces. Using 26 complete maize genomes, we developed methods to align intergenic sequences while excluding genes and regulatory regions. The centromere haplotypes (cenhaps) extend for megabases on either side of the functional centromere regions and appear as evolutionary strata, with haplotype divergence/coalescence times dating as far back as 450 thousand years ago (kya). Application of the same methods to other low recombination regions (heterochromatic knobs and rDNA) and all intergenic spaces revealed that deep coalescence times are ubiquitous across the maize pan-genome. Divergence estimates vary over a broad timescale with peaks at ∼16 and 300 kya, reflecting a complex history of gene flow among diverging populations and changes in population size associated with domestication. Cenhaps and other long haplotypes provide vivid displays of this ancient diversity.","Liu J, Dawe RK.",Genome Res,2023
10.3389_fpls.2023.1117136,36875566,"Transcriptional dynamics of maize leaves, pollens and ovules to gain insights into heat stress-related responses.","Heat stress (HS) is one of the alarming issues today due to global warming and is the foremost detrimental to crop production. Maize is one of the versatile crops grown over different agro-climatic conditions. However, it is significantly sensitive to heat stress, especially during the reproductive phase. The heat stress tolerance mechanism is yet to be elucidated at the reproductive stage. Thus, the present study focused on identifying transcriptional changes in two inbreds, LM 11 (sensitive to HS) and CML 25 (tolerant to HS), under intense heat stress at 42°C during the reproductive stage from three tissues viz. flag leaf, tassel, and ovule. Samples from each inbred were collected after 5 days of pollinations for RNA isolation. Six cDNA libraries were constructed from three separate tissues of LM 11 and CML 25 and sequenced using an Illumina HiSeq2500 platform. A total of 2,164 (1127 up-regulated and 1037 down-regulated) differentially expressed genes (DEGs) were identified with 1151, 451, and 562 DEGs in comparisons of LM 11 and CML 25, corresponding to a leaf, pollen, and ovule, respectively. Functional annotated DEGs associated with transcription factors (TFs) viz. AP2, MYB, WRKY, PsbP, bZIP, and NAM, heat shock proteins (HSP20, HSP70, and HSP101/ClpB), as well as genes related to photosynthesis (PsaD & PsaN), antioxidation (APX and CAT) and polyamines (Spd and Spm). KEGG pathways analyses showed that the metabolic overview pathway and secondary metabolites biosynthesis pathway, with the involvement of 264 and 146 genes, respectively, were highly enriched in response to heat stress. Notably, the expression changes of the most common HS-responsive genes were typically much more significant in CML 25, which might explain why CML 25 is more heat tolerant. Seven DEGs were common in leaf, pollen, and ovule; and involved in the polyamines biosynthesis pathway. Their exact role in maize heat stress response would warrant further studies. These results enhanced our understanding to heat stress responses in maize.","Jagtap AB, Yadav IS, Vikal Y, Praba UP, Kaur N, Gill AS, Johal GS.",Front Plant Sci,2023
10.3389_fpls.2023.1050313,36875585,Identification of QTN-by-environment interactions for yield related traits in maize under multiple abiotic stresses.,"INTRODUCTION: Quantitative trait nucleotide (QTN)-by-environment interactions (QEIs) play an increasingly essential role in the genetic dissection of complex traits in crops as global climate change accelerates. The abiotic stresses, such as drought and heat, are the major constraints on maize yields. Multi-environment joint analysis can improve statistical power in QTN and QEI detection, and further help us to understand the genetic basis and provide implications for maize improvement. METHODS: In this study, 3VmrMLM was applied to identify QTNs and QEIs for three yield-related traits (grain yield, anthesis date, and anthesis-silking interval) of 300 tropical and subtropical maize inbred lines with 332,641 SNPs under well-watered and drought and heat stresses. RESULTS: Among the total 321 genes around 76 QTNs and 73 QEIs identified in this study, 34 known genes were reported in previous maize studies to be truly associated with these traits, such as ereb53 (GRMZM2G141638) and thx12 (GRMZM2G016649) associated with drought stress tolerance, and hsftf27 (GRMZM2G025685) and myb60 (GRMZM2G312419) associated with heat stress. In addition, among 127 homologs in Arabidopsis out of 287 unreported genes, 46 and 47 were found to be significantly and differentially expressed under drought vs well-watered treatments, and high vs. normal temperature treatments, respectively. Using functional enrichment analysis, 37 of these differentially expressed genes were involved in various biological processes. Tissue-specific expression and haplotype difference analysis further revealed 24 candidate genes with significantly phenotypic differences across gene haplotypes under different environments, of which the candidate genes GRMZM2G064159, GRMZM2G146192, and GRMZM2G114789 around QEIs may have gene-by-environment interactions for maize yield. DISCUSSION: All these findings may provide new insights for breeding in maize for yield-related traits adapted to abiotic stresses.","Wen YJ, Wu X, Wang S, Han L, Shen B, Wang Y, Zhang J.",Front Plant Sci,2023
10.3389_fpls.2023.1128780,36875610,Effect of gibberellic acid on photosynthesis and oxidative stress response in maize under weak light conditions.,"Gibberellin (GA) is an important endogenous hormone involved in plant responses to abiotic stresses. Experiments were conducted at the Research and Education Center of Agronomy, Shenyang Agricultural University (Shenyang, China) in 2021.We used a pair of near-isogenic inbred maize lines comprising, SN98A (light-sensitive inbred line) and SN98B (light-insensitive inbred line) to study the effects of exogenous gibberellin A3 (GA3) application on different light-sensitive inbred lines under weak light conditions. The concentration of GA3 was selected as 20, 40 and 60 mg L-1. After shade treatment, the photosynthetic physiological indexes of SN98A were always lower than SN98B, and the net photosynthetic rate of SN98A was 10.12% lower than SN98B on the 20th day after shade treatment. GA3 treatments significantly reduced the barren stalk ratios in SN98A and improved its seed setting rates by increasing the net photosynthetic rate (Pn), transpiration rate (Tr), stomatal conductance (Gs), photosynthetic pigment contents, photochemical efficiency of photosystem II (PS II) (Fv/Fm), photochemical quenching coefficient (qP), effective quantum yield of PSII photochemistry (ΦPSII), and antioxidant enzyme activities, where the most effective treatment was 60 mg L-1GA3. Compared with CK group, the seed setting rate increased by 33.87%. GA3 treatment also regulated the metabolism of reactive oxygen species (ROS) and reduced the superoxide anion ( O 2 - ) production rate, H2O2 content, and malondialdehyde content. The superoxide anion ( O 2 - ) production rate, H2O2 content and malondialdehyde content of SN98A sprayed with 60 mg L-1 GA3 decreased by 17.32%,10.44% and 50.33% compared with CK group, respectively. Compared with the control, GA3 treatment significantly (P < 0.05) increased the expression levels of APX and GR in SN98A, and APX, Fe-SOD, and GR in SN98B. Weak light stress decreased the expression of GA20ox2, which was related to gibberellin synthesis, and the endogenous gibberellin synthesis of SN98A. Weak light stress accelerated leaf senescence, and exogenous GA3 application inhibited the ROS levels in the leaves and maintained normal physiological functions in the leaves. These results indicate that exogenous GA3 enhances the adaptability of plants to low light stress by regulating photosynthesis, ROS metabolism and protection mechanisms, as well as the expression of key genes, which may be an economical and environmentally friendly method to solve the low light stress problem in maize production.","Fu J, Li L, Wang S, Yu N, Shan H, Shi Z, Li F, Zhong X.",Front Plant Sci,2023
10.3389_fpls.2023.1117879,36875617,Genome-wide analysis of <i>14-3-3</i> gene family in four gramineae and its response to mycorrhizal symbiosis in maize.,"14-3-3 proteins (regulatory protein family) are phosphate serine-binding proteins. A number of transcription factors and signaling proteins have been shown to bind to the 14-3-3 protein in plants, which plays a role in regulating their growth (seed dormancy, cell elongation and division, vegetative and reproduction growth and stress response (salt stress, drought stress, cold stress). Therefore, the 14-3-3 genes are crucial in controlling how plants respond to stress and develop. However, little is known about the function of 14-3-3 gene families in gramineae. In this study, 49 14-3-3 genes were identified from four gramineae, including maize, rice, sorghum and brachypodium, and their phylogeny, structure, collinearity and expression patterns of these genes were systematically analyzed. Genome synchronization analysis showed large-scale replication events of 14-3-3 genes in these gramineae plants. Moreover, gene expression revealed that the 14-3-3 genes respond to biotic and abiotic stresses differently in different tissues. Upon arbuscular mycorrhizal (AM) symbiosis, the expression level of 14-3-3 genes in maize significantly increased, suggesting the important role of 14-3-3 genes in maize-AM symbiosis. Our results provide a better understanding on the occurrence of 14-3-3 genes in Gramineae plants, and several important candidate genes were found for futher study on AMF symbiotic regulation in maize.","Wang Y, Xu Q, Shan H, Ni Y, Xu M, Xu Y, Cheng B, Li X.",Front Plant Sci,2023
10.1186_s13007-023-00995-2,36894953,Corn360: a method for quantification of corn kernels.,"BACKGROUND: The rapidly advancing corn breeding field calls for high-throughput methods to phenotype corn kernel traits to estimate yield and to study their genetic inheritance. Most of the existing methods are reliant on sophisticated setup, expertise in statistical models and programming skills for image capturing and analysis. RESULTS: We demonstrated a portable, easily accessible, affordable, panoramic imaging capturing system called Corn360, followed by image analysis using freely available software, to characterize total kernel count and different patterned kernel counts of a corn ear. The software we used did not require programming skills and utilized Artificial Intelligence to train a model and to segment the images of mixed patterned corn ears. For homogeneously patterned corn ears, our results showed accuracies of 93.7% of total kernel count compared to manual counting. Our method allowed to save an average of 3 min 40 s per image. For mixed patterned corn ears, our results showed accuracies of 84.8% or 61.8% of segmented kernel counts. Our method has the potential to greatly decrease counting time per image as the number of images increases. We also demonstrated a case of using Corn360 to count different categories of kernels on a mixed patterned corn ear resulting from a cross of sweet corn and sticky corn and showed that starch:sweet:sticky segregated in a 9:4:3 ratio in its F2 population. CONCLUSIONS: The panoramic Corn360 approach enables for a portable low-cost high-throughput kernel quantification. This includes total kernel quantification and quantification of different patterned kernels. This can allow for quick estimate of yield component and for categorization of different patterned kernels to study the inheritance of genes controlling color and texture. We demonstrated that using the samples resulting from a sweet × sticky cross, the starchiness, sweetness and stickiness in this case were controlled by two genes with epistatic effects. Our achieved results indicate Corn360 can be used to effectively quantify corn kernels in a portable and cost-efficient way that is easily accessible with or without programming skills.","Gillette S, Yin L, Kianian PMA, Pawlowski WP, Chen C.",Plant Methods,2023
10.3390_plants12051095,36903955,A Comparison between Inbred and Hybrid Maize Haploid Inducers.,"The effectiveness of haploid induction systems is regarded not only for high haploid induction rate (HIR) but also resource savings. Isolation fields are proposed for hybrid induction. However, efficient haploid production depends on inducer traits such as high HIR, abundant pollen production, and tall plants. Seven hybrid inducers and their respective parents were evaluated over three years for HIR, seeds set in cross-pollinations, plant and ear height, tassel size, and tassel branching. Mid-parent heterosis was estimated to quantify how much inducer traits improve in hybrids in comparison to their parents. Heterosis benefits hybrid inducers for plant height, ear height, and tassel size. Two hybrid inducers, BH201/LH82-Ped126 and BH201/LH82-Ped128, are promising for haploid induction in isolation fields. Hybrid inducers offer convenience and resource-effectiveness for haploid induction by means of improving plant vigor without compromising HIR.","Trentin HU, Yavuz R, Dermail A, Frei UK, Dutta S, Lübberstedt T.",Plants (Basel),2023
10.1186_1471-2229-12-235,23231659,"Endo-(1,4)-β-glucanase gene families in the grasses: temporal and spatial co-transcription of orthologous genes.","BACKGROUND: Endo-(1,4)-β-glucanase (cellulase) glycosyl hydrolase GH9 enzymes have been implicated in several aspects of cell wall metabolism in higher plants, including cellulose biosynthesis and degradation, modification of other wall polysaccharides that contain contiguous (1,4)-β-glucosyl residues, and wall loosening during cell elongation. RESULTS: The endo-(1,4)-β-glucanase gene families from barley (Hordeum vulgare), maize (Zea mays), sorghum (Sorghum bicolor), rice (Oryza sativa) and Brachypodium (Brachypodium distachyon) range in size from 23 to 29 members. Phylogenetic analyses show variations in clade structure between the grasses and Arabidopsis, and indicate differential gene loss and gain during evolution. Map positions and comparative studies of gene structures allow orthologous genes in the five species to be identified and synteny between the grasses is found to be high. It is also possible to differentiate between homoeologues resulting from ancient polyploidizations of the maize genome. Transcript analyses using microarray, massively parallel signature sequencing and quantitative PCR data for barley, rice and maize indicate that certain members of the endo-(1,4)-β-glucanase gene family are transcribed across a wide range of tissues, while others are specifically transcribed in particular tissues. There are strong correlations between transcript levels of several members of the endo-(1,4)-β-glucanase family and the data suggest that evolutionary conservation of transcription exists between orthologues across the grass family. There are also strong correlations between certain members of the endo-(1,4)-β-glucanase family and other genes known to be involved in cell wall loosening and cell expansion, such as expansins and xyloglucan endotransglycosylases. CONCLUSIONS: The identification of these groups of genes will now allow us to test hypotheses regarding their functions and joint participation in wall synthesis, re-modelling and degradation, together with their potential role in lignocellulose conversion during biofuel production from grasses and cereal crop residues.","Buchanan M, Burton RA, Dhugga KS, Rafalski AJ, Tingey SV, Shirley NJ, Fincher GB.",BMC Plant Biol,2012
10.1073_pnas.2219668120,36927156,Transcription factor bHLH121 regulates root cortical aerenchyma formation in maize.,"Root anatomical phenotypes present a promising yet underexploited avenue to deliver major improvements in yield and climate resilience of crops by improving water and nutrient uptake. For instance, the formation of root cortical aerenchyma (RCA) significantly increases soil exploration and resource capture by reducing the metabolic costs of root tissue. A key bottleneck in studying such phenotypes has been the lack of robust high-throughput anatomical phenotyping platforms. We exploited a phenotyping approach based on laser ablation tomography, termed Anatomics, to quantify variation in RCA formation of 436 diverse maize lines in the field. Results revealed a significant and heritable variation for RCA formation. Genome-wide association studies identified a single-nucleotide polymorphism mapping to a root cortex-expressed gene-encoding transcription factor bHLH121. Functional studies identified that the bHLH121 Mu transposon mutant line and CRISPR/Cas9 loss-of-function mutant line showed reduced RCA formation, whereas an overexpression line exhibited significantly greater RCA formation when compared to the wild-type line. Characterization of these lines under suboptimal water and nitrogen availability in multiple soil environments revealed that bHLH121 is required for RCA formation developmentally as well as under studied abiotic stress. Overall functional validation of the bHLH121 gene's importance in RCA formation provides a functional marker to select varieties with improved soil exploration and thus yield under suboptimal conditions.","Schneider HM, Lor VS, Zhang X, Saengwilai P, Hanlon MT, Klein SP, Davis JL, Borkar AN, Borkar AN, Depew CL, Bennett MJ, Kaeppler SM, Brown KM, Bhosale R, Lynch JP.",Proc Natl Acad Sci U S A,2023
